,Country Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,Austria,8.559346642944986,8.475969731951889,8.39259282095879,8.309215909965692,8.225838998972595,8.142462087979496,8.059085176986397,7.975708265993299,7.892331355000201,7.808954444007103,7.725577533014006,7.6422006220209076,7.558823711027809,7.475446800034711,7.392069889041613,7.308692978048515,7.225316067055417,7.141939156062319,7.058562245069221,6.975185334076123,6.891808423083025,6.808431512089927,6.725054601096828,6.64167769010373,6.558300779110632,6.474923868117534,6.3915469571244365,6.308170046131338,6.22479313513824,6.141416224145142
11,Azerbaijan,4.375197811885597,4.265715914217195,4.156234016548794,4.046752118880391,3.93727022121199,3.8277883235435883,3.718306425875187,3.6088245282067852,3.499342630538383,3.3898607328699812,3.2803788352015797,3.170896937533178,3.0614150398647757,2.951933142196374,2.8424512445279726,2.732969346859571,2.6234874491911686,2.514005551522768,2.4045236538543655,2.295041756185963,2.1855598585175624,2.07607796084916,1.9665960631807593,1.8571141655123569,1.7476322678439544,1.6381503701755538,1.5286684725071513,1.4191865748387507,1.3097046771703482,1.2002227795019458
12,Burundi,10.861243194920082,10.649659971837302,10.438076748754524,10.226493525671744,10.014910302588966,9.803327079506186,9.591743856423406,9.380160633340628,9.168577410257848,8.95699418717507,8.74541096409229,8.53382774100951,8.322244517926732,8.110661294843952,7.899078071761172,7.687494848678394,7.475911625595614,7.2643284025128345,7.052745179430055,6.841161956347278,6.629578733264498,6.4179955101817185,6.206412287098939,5.994829064016159,5.7832458409333825,5.571662617850603,5.360079394767823,5.148496171685043,4.936912948602263,4.725329725519483
13,Belgium,9.186025408917846,9.127632348553867,9.069239288189891,9.010846227825914,8.952453167461936,8.894060107097959,8.835667046733981,8.777273986370005,8.718880926006028,8.66048786564205,8.602094805278073,8.543701744914095,8.48530868455012,8.42691562418614,8.368522563822165,8.310129503458187,8.25173644309421,8.193343382730232,8.134950322366254,8.076557262002279,8.0181642016383,7.959771141274324,7.901378080910346,7.842985020546369,7.784591960182392,7.726198899818415,7.667805839454437,7.60941277909046,7.551019718726483,7.492626658362505
14,Benin,6.660208710734878,6.312463009520748,5.964717308306618,5.616971607092488,5.269225905878358,4.921480204664228,4.573734503450098,4.2259888022359675,3.8782431010218374,3.5304973998077074,3.1827516985935773,2.8350059973794473,2.487260296165317,2.139514594951187,1.7917688937370535,1.4440231925229234,1.0962774913087934,0.7485317900946633,0.40078608888053324,0.05304038766640318,-0.2947053135477269,-0.642451014761857,-0.990196715975987,-1.337942417190117,-1.6856881184042471,-2.033433819618377,-2.3811795208325073,-2.7289252220466373,-3.0766709232607674,-3.424416624474901
15,Burkina Faso,8.207228670453677,7.871725025150528,7.536221379847383,7.200717734544234,6.865214089241086,6.529710443937937,6.194206798634788,5.858703153331639,5.52319950802849,5.187695862725345,4.852192217422196,4.5166885721190475,4.181184926815899,3.84568128151275,3.510177636209601,3.1746739909064523,2.839170345603307,2.5036667003001583,2.1681630549970095,1.8326594096938607,1.4971557643907119,1.161652119087563,0.8261484737844143,0.490644828481269,0.1551411831781202,-0.1803624621250286,-0.5158661074281774,-0.8513697527313262,-1.186873398034475,-1.5223770433376238
16,Bangladesh,2.683147001509216,2.3767861166977227,2.070425231886226,1.7640643470747328,1.4577034622632397,1.1513425774517465,0.8449816926402534,0.5386208078287602,0.23225992301726706,-0.07410096179422965,-0.3804618466057228,-0.686822731417216,-0.9931836162287091,-1.2995445010402022,-1.6059053858516954,-1.9122662706631885,-2.2186271554746853,-2.5249880402861784,-2.8313489250976716,-3.1377098099091647,-3.444070694720658,-3.750431579532151,-4.056792464343644,-4.363153349155141,-4.669514233966634,-4.975875118778127,-5.28223600358962,-5.5885968884011135,-5.894957773212607,-6.2013186580241
17,Bulgaria,16.206352089425522,16.347245380603482,16.48813867178144,16.6290319629594,16.76992525413736,16.910818545315315,17.051711836493276,17.192605127671236,17.333498418849192,17.474391710027152,17.61528500120511,17.75617829238307,17.89707158356103,18.037964874738986,18.178858165916946,18.319751457094906,18.460644748272863,18.601538039450823,18.742431330628783,18.88332462180674,19.0242179129847,19.16511120416266,19.306004495340616,19.446897786518576,19.587791077696536,19.728684368874493,19.869577660052453,20.010470951230413,20.15136424240837,20.29225753358633
18,Bahrain,0.14159890927520635,-0.015507615121489238,-0.1726141395181866,-0.32972066391488397,-0.48682718831157956,-0.6439337127082769,-0.8010402371049743,-0.9581467615016699,-1.1152532858983673,-1.2723598102950646,-1.4294663346917602,-1.5865728590884576,-1.7436793834851532,-1.9007859078818505,-2.057892432278548,-2.2149989566752435,-2.372105481071941,-2.5292120054686382,-2.686318529865334,-2.843425054262031,-3.0005315786587285,-3.157638103055424,-3.3147446274521215,-3.471851151848819,-3.6289576762455145,-3.786064200642212,-3.9431707250389074,-4.100277249435605,-4.257383773832302,-4.414490298228998
19,"Bahamas, The",5.374557172741685,5.351079858894668,5.327602545047649,5.304125231200631,5.280647917353613,5.257170603506594,5.233693289659577,5.210215975812559,5.18673866196554,5.163261348118523,5.139784034271504,5.116306720424486,5.092829406577468,5.069352092730449,5.045874778883432,5.022397465036414,4.998920151189395,4.975442837342377,4.951965523495359,4.928488209648341,4.905010895801323,4.881533581954304,4.858056268107286,4.834578954260268,4.81110164041325,4.787624326566232,4.764147012719214,4.740669698872196,4.717192385025177,4.6937150711781594
20,Bosnia and Herzegovina,9.689789472801221,9.74376830941744,9.79774714603366,9.851725982649878,9.905704819266097,9.959683655882316,10.013662492498534,10.067641329114753,10.121620165730972,10.175599002347191,10.22957783896341,10.283556675579629,10.337535512195846,10.391514348812066,10.445493185428283,10.499472022044504,10.553450858660721,10.607429695276942,10.661408531893159,10.71538736850938,10.769366205125596,10.823345041741817,10.877323878358034,10.931302714974255,10.985281551590472,11.039260388206692,11.09323922482291,11.14721806143913,11.201196898055347,11.255175734671568
21,Belarus,14.624963706470574,14.735428285649588,14.845892864828603,14.956357444007617,15.066822023186631,15.177286602365644,15.28775118154466,15.398215760723673,15.508680339902687,15.619144919081702,15.729609498260716,15.84007407743973,15.950538656618743,16.06100323579776,16.171467814976772,16.28193239415579,16.3923969733348,16.502861552513814,16.61332613169283,16.723790710871846,16.83425529005086,16.94471986922987,17.055184448408887,17.1656490275879,17.276113606766913,17.38657818594593,17.497042765124945,17.607507344303958,17.71797192348297,17.828436502661987
22,Belize,4.166317609663312,4.080680801574751,3.99504399348619,3.9094071853976287,3.823770377309068,3.7381335692205067,3.652496761131945,3.5668599530433847,3.481223144954823,3.3955863368662627,3.309949528777701,3.2243127206891407,3.138675912600579,3.0530391045120187,2.967402296423457,2.8817654883348967,2.796128680246335,2.7104918721577747,2.624855064069213,2.5392182559806526,2.453581447892091,2.3679446398035306,2.282307831714969,2.1966710236264078,2.111034215537847,2.0253974074492858,1.9397605993607252,1.8541237912721638,1.7684869831836032,1.6828501750950418
23,Bermuda,7.1704173504822615,7.1647973658778845,7.1591773812735084,7.153557396669132,7.147937412064756,7.142317427460379,7.136697442856003,7.131077458251627,7.12545747364725,7.119837489042874,7.114217504438498,7.108597519834122,7.102977535229745,7.097357550625369,7.091737566020993,7.086117581416616,7.08049759681224,7.074877612207864,7.069257627603488,7.063637642999111,7.058017658394735,7.052397673790359,7.046777689185983,7.041157704581606,7.0355377199772295,7.0299177353728535,7.0242977507684765,7.0186777661641,7.013057781559724,7.007437796955348
24,Bolivia,5.140577132278821,4.840627087668754,4.5406770430586825,4.240726998448615,3.9407769538385438,3.640826909228476,3.3408768646184086,3.0409268200083375,2.74097677539827,2.4410267307881988,2.141076686178131,1.84112664156806,1.5411765969579925,1.2412265523479213,0.9412765077378538,0.6413264631277826,0.34137641851771505,0.041426373907647474,-0.25852367070242366,-0.5584737153124912,-0.8584237599225624,-1.15837380453263,-1.458323849142701,-1.7582738937527687,-2.05822393836284,-2.3581739829729074,-2.6581240275829785,-2.958074072193046,-3.2580241168031137,-3.557974161413185
25,Brazil,4.405368419717393,4.282590142879615,4.159811866041837,4.037033589204059,3.914255312366281,3.7914770355285032,3.6686987586907254,3.5459204818529475,3.4231422050151696,3.3003639281773918,3.177585651339614,3.054807374501836,2.932029097664058,2.8092508208262803,2.6864725439885024,2.5636942671507246,2.4409159903129467,2.318137713475169,2.195359436637391,2.072581159799613,1.9498028829618352,1.8270246061240574,1.7042463292862795,1.5814680524485016,1.4586897756107238,1.335911498772946,1.213133221935168,1.0903549450973902,0.9675766682596123,0.8447983914218344
26,Barbados,9.888833047859793,9.87479699688134,9.860760945902888,9.846724894924435,9.832688843945983,9.81865279296753,9.804616741989078,9.790580691010625,9.776544640032172,9.76250858905372,9.74847253807527,9.734436487096817,9.720400436118364,9.706364385139912,9.69232833416146,9.678292283183007,9.664256232204554,9.650220181226102,9.63618413024765,9.622148079269197,9.608112028290744,9.594075977312292,9.58003992633384,9.566003875355388,9.551967824376934,9.537931773398483,9.523895722420031,9.509859671441578,9.495823620463126,9.481787569484673
27,Brunei Darussalam,1.8220871140978616,1.728088313753223,1.6340895134085835,1.540090713063945,1.4460919127193055,1.352093112374667,1.2580943120300283,1.1640955116853888,1.0700967113407502,0.9760979109961108,0.8820991106514722,0.7881003103068336,0.6941015099621941,0.6001027096175555,0.5061039092729169,0.41210510892827745,0.31810630858363886,0.22410750823900027,0.1301087078943608,0.03610990754972221,-0.05788889279491727,-0.15188769313955586,-0.24588649348419445,-0.3398852938288339,-0.4338840941734725,-0.527882894518112,-0.6218816948627506,-0.7158804952073892,-0.8098792955520286,-0.9038780958966663
28,Bhutan,1.899330306023451,1.4531310995648639,1.0069318931062803,0.5607326866476932,0.11453348018910958,-0.33166572626947755,-0.7778649327280647,-1.2240641391866482,-1.6702633456452354,-2.116462552103819,-2.562661758562406,-3.0088609650209897,-3.455060171479577,-3.901259377938164,-4.347458584396744,-4.793657790855331,-5.239856997313918,-5.686056203772505,-6.132255410231092,-6.5784546166896725,-7.02465382314826,-7.470853029606847,-7.917052236065434,-8.363251442524014,-8.809450648982601,-9.255649855441188,-9.701849061899775,-10.148048268358362,-10.594247474816942,-11.04044668127553
29,Botswana,8.538889376003127,8.456980306626924,8.375071237250722,8.29316216787452,8.211253098498318,8.129344029122116,8.047434959745914,7.965525890369712,7.883616820993509,7.801707751617307,7.719798682241104,7.637889612864901,7.555980543488699,7.474071474112497,7.392162404736295,7.310253335360093,7.22834426598389,7.146435196607688,7.064526127231486,6.982617057855283,6.9007079884790805,6.818798919102878,6.736889849726676,6.654980780350474,6.573071710974271,6.491162641598069,6.409253572221867,6.327344502845664,6.245435433469462,6.16352636409326
30,Central African Republic,14.275009174782316,14.108140987199535,13.941272799616756,13.774404612033978,13.607536424451197,13.440668236868419,13.27380004928564,13.10693186170286,12.940063674120081,12.773195486537302,12.606327298954522,12.439459111371743,12.272590923788965,12.105722736206186,11.938854548623405,11.771986361040627,11.605118173457848,11.438249985875068,11.271381798292289,11.10451361070951,10.93764542312673,10.770777235543951,10.603909047961173,10.437040860378392,10.270172672795614,10.103304485212835,9.936436297630054,9.769568110047276,9.602699922464497,9.435831734881717
31,Canada,7.0786751404088,7.072955186078079,7.067235231747358,7.061515277416638,7.055795323085918,7.050075368755198,7.044355414424477,7.038635460093757,7.032915505763036,7.027195551432316,7.021475597101595,7.015755642770875,7.010035688440155,7.004315734109435,6.998595779778714,6.992875825447993,6.987155871117273,6.981435916786553,6.9757159624558325,6.969996008125112,6.964276053794392,6.958556099463672,6.952836145132951,6.94711619080223,6.94139623647151,6.93567628214079,6.9299563278100695,6.924236373479349,6.918516419148629,6.912796464817909
32,Central Europe and the Baltics,12.169394349064268,12.222003338745484,12.2746123284267,12.327221318107917,12.379830307789133,12.43243929747035,12.485048287151566,12.537657276832782,12.590266266514,12.642875256195216,12.695484245876433,12.748093235557649,12.800702225238865,12.853311214920081,12.905920204601298,12.958529194282514,13.01113818396373,13.063747173644948,13.116356163326163,13.168965153007381,13.221574142688596,13.274183132369814,13.32679212205103,13.379401111732246,13.432010101413463,13.484619091094679,13.537228080775897,13.589837070457111,13.64244606013833,13.695055049819544
33,Switzerland,7.974773138395792,7.944169305566264,7.913565472736737,7.88296163990721,7.8523578070776825,7.821753974248155,7.791150141418628,7.760546308589101,7.729942475759573,7.699338642930046,7.668734810100519,7.6381309772709916,7.607527144441464,7.576923311611937,7.54631947878241,7.515715645952882,7.485111813123355,7.454507980293828,7.423904147464301,7.393300314634773,7.362696481805246,7.332092648975719,7.3014888161461915,7.270884983316664,7.240281150487137,7.20967731765761,7.179073484828082,7.148469651998555,7.117865819169028,7.087261986339501
34,Channel Islands,8.571602540903307,8.500488541705405,8.429374542507503,8.358260543309603,8.287146544111703,8.216032544913801,8.1449185457159,8.073804546518,8.0026905473201,7.931576548122198,7.860462548924297,7.789348549726396,7.7182345505284955,7.647120551330595,7.576006552132695,7.504892552934794,7.433778553736893,7.362664554538992,7.291550555341091,7.2204365561431905,7.14932255694529,7.078208557747389,7.007094558549488,6.935980559351587,6.864866560153686,6.793752560955785,6.7226385617578845,6.651524562559984,6.580410563362083,6.509296564164183
35,Chile,3.9407567957299214,3.8333879436737632,3.726019091617605,3.618650239561447,3.5112813875052877,3.4039125354491295,3.2965436833929713,3.1891748313368122,3.081805979280654,2.974437127224496,2.8670682751683376,2.7596994231121785,2.6523305710560203,2.544961718999862,2.437592866943704,2.330224014887545,2.2228551628313866,2.1154863107752284,2.00811745871907,1.900748606662912,1.7933797546067538,1.6860109025505938,1.5786420504944356,1.4712731984382774,1.3639043463821192,1.256535494325961,1.1491666422698028,1.0417977902136446,0.9344289381574846,0.8270600861013264
36,China,5.40375684544723,5.329033231858775,5.254309618270319,5.179586004681863,5.104862391093407,5.030138777504952,4.955415163916497,4.880691550328041,4.805967936739585,4.731244323151129,4.656520709562674,4.581797095974219,4.5070734823857626,4.432349868797307,4.357626255208852,4.282902641620396,4.208179028031941,4.133455414443485,4.058731800855029,3.984008187266574,3.909284573678118,3.8345609600896626,3.7598373465012074,3.6851137329127512,3.610390119324296,3.53566650573584,3.4609428921473846,3.3862192785589293,3.311495664970473,3.236772051382018
37,Cote d'Ivoire,11.458805829173098,11.267971076450737,11.077136323728375,10.886301571006014,10.695466818283652,10.50463206556129,10.313797312838929,10.122962560116568,9.932127807394206,9.741293054671845,9.550458301949483,9.359623549227122,9.16878879650476,8.977954043782399,8.787119291060037,8.596284538337676,8.405449785615316,8.214615032892954,8.023780280170593,7.832945527448231,7.64211077472587,7.451276022003508,7.260441269281147,7.069606516558785,6.878771763836424,6.687937011114062,6.497102258391699,6.306267505669339,6.11543275294698,5.924598000224616
38,Cameroon,10.28952450701372,10.105344157163806,9.92116380731389,9.736983457463976,9.55280310761406,9.368622757764147,9.184442407914233,9.000262058064317,8.816081708214403,8.631901358364487,8.447721008514574,8.263540658664658,8.079360308814744,7.895179958964828,7.710999609114914,7.5268192592649985,7.342638909415085,7.158458559565169,6.974278209715255,6.790097859865339,6.605917510015425,6.4217371601655096,6.237556810315596,6.053376460465682,5.869196110615766,5.685015760765852,5.500835410915936,5.316655061066022,5.132474711216108,4.948294361366191
39,"Congo, Dem. Rep.",10.649802176845066,10.438398042568931,10.226993908292798,10.015589774016663,9.80418563974053,9.592781505464394,9.38137737118826,9.169973236912126,8.958569102635991,8.747164968359858,8.535760834083723,8.324356699807588,8.112952565531454,7.9015484312553195,7.6901442969791844,7.478740162703051,7.267336028426916,7.055931894150781,6.844527759874648,6.633123625598515,6.421719491322378,6.210315357046245,5.998911222770111,5.7875070884939745,5.576102954217841,5.364698819941708,5.153294685665571,4.941890551389438,4.730486417113305,4.519082282837168
40,"Congo, Rep.",9.330372051603534,9.219691501628668,9.109010951653804,8.998330401678938,8.887649851704072,8.776969301729206,8.66628875175434,8.555608201779474,8.444927651804608,8.334247101829744,8.223566551854878,8.112886001880014,8.002205451905148,7.891524901930282,7.780844351955416,7.67016380198055,7.559483252005686,7.44880270203082,7.338122152055954,7.227441602081088,7.116761052106224,7.006080502131358,6.895399952156492,6.784719402181626,6.67403885220676,6.5633583022318955,6.4526777522570296,6.341997202282164,6.231316652307298,6.120636102332433
41,Colombia,4.211274045499243,4.110081698714026,4.00888935192881,3.9076970051435937,3.806504658358378,3.705312311573161,3.6041199647879445,3.5029276180027287,3.401735271217513,3.300542924432296,3.1993505776470794,3.0981582308618636,2.9969658840766478,2.895773537291431,2.7945811905062143,2.6933888437209985,2.5921964969357827,2.491004150150566,2.3898118033653493,2.2886194565801334,2.1874271097949176,2.086234763009701,1.9850424162244842,1.8838500694392675,1.7826577226540525,1.6814653758688358,1.580273029083619,1.4790806822984042,1.3778883355131875,1.2766959887279707
42,Comoros,4.990691472870694,4.700563539169895,4.4104356054691,4.120307671768305,3.830179738067507,3.540051804366712,3.249923870665917,2.9597959369651186,2.6696680032643236,2.3795400695635287,2.0894121358627302,1.7992842021619353,1.5091562684611368,1.219028334760342,0.928900401059547,0.6387724673587485,0.34864453365795356,0.05851659995715863,-0.23161133374363985,-0.5217392674444348,-0.8118672011452297,-1.1019951348460282,-1.392123068546823,-1.682251002247618,-1.9723789359484165,-2.2625068696492114,-2.55263480335001,-2.842762737050805,-3.1328906707515998,-3.4230186044523983
43,Cabo Verde,2.5687640730789205,2.3254825513013504,2.0822010295237803,1.8389195077462102,1.59563798596864,1.35235646419107,1.1090749424134998,0.8657934206359279,0.6225118988583596,0.37923037708078766,0.13594885530321932,-0.10733266647435258,-0.3506141882519209,-0.5938957100294928,-0.8371772318070612,-1.080458753584633,-1.3237402753622014,-1.5670217971397733,-1.8103033189173416,-2.0535848406949135,-2.296866362472482,-2.540147884250054,-2.783429406027622,-3.026710927805194,-3.2699924495827624,-3.5132739713603343,-3.7565554931379026,-3.9998370149154745,-4.243118536693043,-4.486400058470615
44,Costa Rica,3.1523103444446727,3.0811572176095288,3.010004090774385,2.938850963939241,2.867697837104097,2.796544710268953,2.725391583433809,2.654238456598665,2.583085329763521,2.511932202928377,2.440779076093233,2.369625949258089,2.298472822422945,2.227319695587801,2.156166568752657,2.0850134419175133,2.0138603150823693,1.9427071882472253,1.8715540614120814,1.8004009345769374,1.7292478077417934,1.6580946809066495,1.5869415540715055,1.5157884272363615,1.4446353004012176,1.3734821735660736,1.3023290467309296,1.2311759198957857,1.1600227930606417,1.0888696662254977
45,Caribbean small states,7.0497129540120795,7.028198549284619,7.006684144557159,6.985169739829699,6.9636553351022386,6.942140930374778,6.920626525647317,6.899112120919857,6.877597716192397,6.856083311464936,6.834568906737476,6.813054502010015,6.791540097282555,6.770025692555095,6.748511287827634,6.726996883100174,6.705482478372714,6.683968073645254,6.6624536689177924,6.640939264190332,6.619424859462872,6.597910454735412,6.5763960500079515,6.55488164528049,6.53336724055303,6.51185283582557,6.49033843109811,6.468824026370649,6.447309621643189,6.425795216915729
46,Cuba,7.1520617385319545,7.156077273794873,7.160092809057792,7.16410834432071,7.168123879583629,7.172139414846547,7.176154950109465,7.180170485372384,7.184186020635302,7.18820155589822,7.1922170911611385,7.196232626424058,7.200248161686976,7.204263696949894,7.208279232212813,7.212294767475731,7.216310302738649,7.220325838001568,7.224341373264486,7.228356908527404,7.232372443790323,7.236387979053242,7.24040351431616,7.244419049579078,7.248434584841997,7.252450120104915,7.256465655367833,7.260481190630752,7.26449672589367,7.268512261156589
47,Cyprus,6.728076221102672,6.714109196455003,6.700142171807334,6.686175147159665,6.6722081225119965,6.658241097864328,6.644274073216659,6.63030704856899,6.616340023921321,6.602372999273651,6.588405974625982,6.574438949978314,6.560471925330645,6.546504900682976,6.532537876035307,6.518570851387638,6.504603826739969,6.4906368020923,6.476669777444632,6.462702752796963,6.448735728149294,6.434768703501625,6.420801678853955,6.406834654206287,6.3928676295586175,6.37890060491095,6.36493358026328,6.350966555615611,6.336999530967942,6.323032506320273
48,Czech Republic,10.556987307737922,10.52975484943798,10.502522391138038,10.475289932838095,10.448057474538153,10.420825016238211,10.39359255793827,10.366360099638328,10.339127641338386,10.311895183038445,10.284662724738503,10.257430266438561,10.230197808138618,10.202965349838676,10.175732891538734,10.148500433238793,10.121267974938851,10.09403551663891,10.066803058338968,10.039570600039024,10.012338141739082,9.98510568343914,9.957873225139199,9.930640766839257,9.903408308539316,9.876175850239374,9.848943391939432,9.82171093363949,9.794478475339549,9.767246017039605
49,Germany,10.241197845017052,10.203085323106468,10.164972801195884,10.126860279285298,10.088747757374712,10.050635235464128,10.012522713553542,9.974410191642956,9.936297669732372,9.898185147821788,9.860072625911203,9.821960104000617,9.783847582090033,9.745735060179447,9.707622538268863,9.669510016358277,9.631397494447693,9.593284972537107,9.555172450626522,9.517059928715938,9.478947406805352,9.440834884894768,9.402722362984182,9.364609841073598,9.326497319163012,9.288384797252426,9.250272275341842,9.212159753431257,9.174047231520673,9.135934709610087
50,Djibouti,7.22133395423517,7.064005122759799,6.906676291284427,6.749347459809055,6.592018628333685,6.434689796858313,6.277360965382941,6.120032133907571,5.9627033024322,5.805374470956828,5.648045639481456,5.490716808006086,5.333387976530714,5.176059145055342,5.018730313579972,4.8614014821046005,4.704072650629229,4.546743819153859,4.389414987678487,4.232086156203115,4.074757324727743,3.9174284932523733,3.7600996617770015,3.6027708303016297,3.4454419988262597,3.288113167350888,3.130784335875516,2.973455504400146,2.8161266729247743,2.6587978414494025
51,Dominica,6.616886948545734,6.571303494806196,6.525720041066659,6.480136587327123,6.4345531335875865,6.388969679848049,6.343386226108512,6.297802772368976,6.2522193186294395,6.206635864889902,6.161052411150365,6.115468957410828,6.0698855036712915,6.024302049931755,5.978718596192218,5.933135142452681,5.8875516887131445,5.841968234973607,5.796384781234071,5.750801327494534,5.705217873754997,5.65963442001546,5.614050966275924,5.568467512536387,5.5228840587968495,5.477300605057313,5.431717151317776,5.38613369757824,5.3405502438387025,5.294966790099165
52,Denmark,10.449183368254277,10.448688122216353,10.448192876178428,10.447697630140503,10.447202384102578,10.446707138064653,10.446211892026728,10.445716645988803,10.445221399950878,10.444726153912953,10.44423090787503,10.443735661837104,10.44324041579918,10.442745169761254,10.44224992372333,10.441754677685404,10.44125943164748,10.440764185609556,10.44026893957163,10.439773693533706,10.43927844749578,10.438783201457856,10.43828795541993,10.437792709382006,10.43729746334408,10.436802217306155,10.436306971268232,10.435811725230307,10.435316479192382,10.434821233154457
